Customer ID,First Name,Last Name,Sales,Order Date,Stock
727,Jenni,Meade,2602.81,13/03/2017,Petrobras Argentina S.A.
728,Lorri,Andrich,5634.19,22/03/2019,"THL Credit, Inc."
729,Cleopatra,Petris,9279.13,12/12/2017,Legg Mason US Diversified Core ETF
730,Ester,Sorrel,3843.26,02/04/2019,St. Joe Company (The)
731,Coralyn,Bolden,387.96,13/05/2019,"NRG Energy, Inc."
732,Grata,Himsworth,2029.48,21/11/2017,Washington Real Estate Investment Trust
733,Anita,Rogier,2187.34,02/11/2016,"Aoxin Tianli Group, Inc."
734,Aidan,Backshell,8055.4,26/07/2016,"Western Gas Equity Partners, LP"
735,Carroll,Dowdle,6252.05,13/09/2018,"SilverSun Technologies, Inc."
736,Laney,Bloss,7903.17,02/08/2017,National Holdings Corporation
737,Lana,O' Hogan,1232.51,20/04/2017,"Praxair, Inc."
738,Beale,Iwanicki,5303.75,07/03/2019,"PennTex Midstream Partners, LP"
739,Joice,Rambadt,5180.4,19/01/2019,"The Hanover Insurance Group, Inc."
740,Halimeda,Maciocia,6275.85,09/03/2019,PowerShares Global Agriculture Portfolio
741,Darin,Giacomini,1088.13,04/11/2017,ClearBridge Energy MLP Total Return Fund Inc.
742,Selestina,Aggio,5915.3,15/07/2018,Graham Corporation
743,Dayna,Viollet,1922.18,27/10/2016,Conduent Incorporated
744,Claiborne,Sandes,6490.29,01/05/2018,"NextEra Energy, Inc."
745,Nathaniel,Winslade,638.1,05/06/2016,Univest Corporation of Pennsylvania
746,Wynny,Wyleman,8427.88,11/12/2016,"MercadoLibre, Inc."
747,Gabriella,Rushmere,3775.69,25/04/2018,Equity Residential
748,Adriane,Fransseni,8017.79,24/09/2018,E.I. du Pont de Nemours and Company
749,Giraud,Harmond,5453.35,02/01/2017,Opus Bank
750,Rene,Dimsdale,8346.96,02/09/2017,National Commerce Corporation
751,Huey,Jacquet,5615.26,18/02/2019,"Vail Resorts, Inc."
752,Benedicto,Griggs,6510.78,25/04/2018,PowerShares 1-30 Laddered Treasury Portfolio
753,Rebbecca,Pallesen,2427.17,09/07/2018,"Nu Skin Enterprises, Inc."
754,Tessy,Uglow,8688.89,28/10/2016,Citizens & Northern Corp
755,Petra,Leverson,1347.66,24/04/2017,Leju Holdings Limited
756,Blanch,Paulley,5069.31,07/04/2018,Noodles & Company
757,Rowney,Hallitt,506.5,01/01/2019,"Financial Engines, Inc."
758,Gratia,Celiz,4858.02,07/10/2016,Nuveen Maryland Quality Municipal Income Fund
759,Noland,Bon,2847.23,17/10/2018,Stellar Acquisition III Inc.
760,Danila,Arnall,7364.78,01/06/2018,"BlackRock, Inc."
761,Antin,Robiou,8293.76,04/07/2018,PLDT Inc.
762,Terrill,Glanister,3051.0,07/04/2018,"Grupo Aeroportuario Del Pacifico, S.A. de C.V."
763,Nelly,Boame,2184.55,03/07/2018,"Plains All American Pipeline, L.P."
764,Brand,Titterton,8129.9,22/04/2019,News Corporation
765,Lana,Czajka,3203.57,04/07/2016,Macquarie Infrastructure Company
766,Niles,Howard,9321.66,25/05/2018,Mountain Province Diamonds Inc.
767,Ericka,Linggard,2055.05,21/04/2019,Perry Ellis International Inc.
768,Morna,Castiglio,8310.69,26/08/2016,Panhandle Royalty Company
769,Celestia,Manus,3218.42,18/01/2017,Baytex Energy Corp
770,Tania,Thorington,3494.53,15/03/2019,First Acceptance Corporation
771,Belia,Sergant,4235.31,11/04/2018,New Mountain Finance Corporation
772,Angelia,Delepine,1482.98,07/11/2017,"Greenlight Reinsurance, Ltd."
773,Nathaniel,Pippin,1779.95,25/12/2017,MTS Systems Corporation
774,Corina,Heis,1848.66,08/03/2018,Nuveen High Income 2020 Target Term Fund
775,Enrica,Drivers,3854.87,24/06/2017,KB Home
776,Hillyer,Clothier,2909.34,24/03/2019,"MarineMax, Inc."
777,Hobey,Tippler,7634.47,08/01/2017,"iRhythm Technologies, Inc."
778,Reamonn,Kell,1589.54,08/05/2019,"Healthcare Services Group, Inc."
779,Ariadne,Radolf,1512.68,24/06/2017,Crawford & Company
780,Sella,Angelini,1715.1,26/03/2019,Cohen & Steers Reit and Preferred Income Fund Inc
781,Ayn,Scoffham,4681.63,16/09/2018,Advance Auto Parts Inc
782,Anatol,Postians,4205.04,07/01/2019,Eaton Vance Municipal Income 2028 Term Trust
783,Brade,Dallywater,5259.01,19/10/2018,ENGlobal Corporation
784,Garrott,Doxsey,6172.89,16/06/2018,"Mannatech, Incorporated"
785,Andeee,Neaves,4831.96,17/07/2018,First Trust Dorsey Wright Dynamic Focus 5 ETF
786,Trula,Sollon,4484.12,17/12/2017,Qwest Corporation
787,Billi,Zimmermanns,6717.16,09/04/2018,PowerShares DWA Financial Momentum Portfolio
788,Ursa,Sharply,7360.43,16/11/2016,"Aerohive Networks, Inc."
789,Trent,Romushkin,6164.58,18/10/2017,TESSCO Technologies Incorporated
790,Darelle,Tidman,895.19,19/09/2016,Egalet Corporation
791,Daisie,Venn,4953.28,12/10/2018,"Canon, Inc."
792,Rhetta,Freeth,1665.44,30/03/2017,Rosehill Resources Inc.
793,Brod,MacCosty,1298.0,25/10/2016,"Colony NorthStar, Inc."
794,Tildy,Alabaster,947.92,14/05/2018,"TerraVia Holdings, Inc."
795,Dasi,Kilmartin,2188.3,18/02/2017,"Blackrock Enhanced Government Fund, Inc"
796,Becca,Mahedy,7578.19,25/07/2016,"Eco-Stim Energy Solutions, Inc."
797,Ernest,Rhymer,6908.89,18/02/2019,Huntington Bancshares Incorporated
798,Donny,Kornes,3244.56,17/09/2018,Immuron Limited
799,Myles,Trice,9836.12,12/10/2018,"B. Riley Financial, Inc."
800,Jody,Lowles,6137.87,17/02/2019,"Marcus & Millichap, Inc."
801,Donica,Whitehorne,4466.42,01/12/2017,Steel Partners Holdings LP
802,Erma,O'Gormally,4794.98,07/07/2018,"On Deck Capital, Inc."
803,Alley,Parzizek,1300.68,30/05/2017,Fulton Financial Corporation
804,Thain,Milbank,2657.16,23/10/2017,"Eagle Bancorp Montana, Inc."
805,Ailyn,Petrasso,6650.83,13/02/2017,"CryoLife, Inc."
806,Myranda,Kiera,1509.32,18/09/2018,"Culp, Inc."
807,Christal,Po,119.5,31/03/2019,"Imperva, Inc."
808,Dalli,Nannizzi,9513.21,27/08/2017,"Summit Hotel Properties, Inc."
809,Reena,Farfoot,3854.69,10/05/2017,Silver Run Acquisition Corporation II
810,Kaleb,Whellams,973.22,12/01/2017,The Kraft Heinz Company
811,Ferdinande,Crier,2118.13,15/05/2019,"Xerium Technologies, Inc."
812,Verna,Fish,6877.73,17/03/2018,Blackrock Municipal Income Quality Trust
813,Amalita,McWilliam,4000.46,23/07/2017,Merus N.V.
814,Dedie,Dye,6294.99,01/12/2017,"Stericycle, Inc."
815,Neysa,Simonnin,2529.12,06/03/2019,"Hudson Global, Inc."
816,Marvin,Davidovsky,7456.59,28/06/2016,Ashford Hospitality Trust Inc
817,Lyda,Firebrace,7583.31,09/10/2016,"Planet Payment, Inc."
818,Sherwynd,Sudlow,1848.83,02/07/2018,DTE Energy Company
819,Ainsley,Manie,263.45,18/01/2018,"Energy Recovery, Inc."
820,Gill,Ferenczi,1982.71,16/11/2018,"Opexa Therapeutics, Inc."
821,Shay,Remer,5320.3,23/09/2018,Banco Bradesco Sa
822,Magda,Sannes,9770.33,20/02/2018,"Fresh Del Monte Produce, Inc."
823,Yelena,D'Oyly,799.61,13/02/2018,"Niagara Mohawk Holdings, Inc."
824,Frederich,Lunck,1133.71,20/02/2017,Public Storage
825,Hanni,Yepiskov,2704.4,06/12/2017,Westinghouse Air Brake Technologies Corporation
826,Matty,Scocroft,3525.62,10/06/2018,IPG Photonics Corporation
827,Devondra,Woodley,2197.12,19/02/2018,"Anthem, Inc."
828,Andree,Uman,3120.31,13/07/2017,First Trust Strategic Income ETF
829,Bryanty,Brennand,6818.11,09/12/2016,Cushing Energy Income Fund (The)
830,Rodrigo,Kimbrey,2389.82,25/01/2018,RAIT Financial Trust
831,Linea,Boatswain,4878.91,25/01/2017,First Northwest Bancorp
832,Weylin,Kupka,9015.49,26/11/2017,Janus Henderson Small/Mid Cap Growth Alpha ETF
833,Trescha,Doward,2536.88,15/12/2016,"Praxair, Inc."
834,Lelah,Spong,2387.67,06/07/2017,Walt Disney Company (The)
835,Penelopa,Jiricka,5280.02,13/10/2018,"Dril-Quip, Inc."
836,Gus,Hebborn,552.7,15/11/2018,"Pulse Biosciences, Inc"
837,Kile,Moyes,3600.75,08/09/2018,"Ocean Bio-Chem, Inc."
838,York,Elsmore,8653.53,13/04/2018,Horizon Pharma plc
839,Annmarie,Jennens,7551.57,24/01/2019,CPB Inc.
840,Elka,Pyford,4578.21,09/07/2016,Aircastle Limited
841,Danyette,McAmish,572.1,15/11/2018,"Waddell & Reed Financial, Inc."
842,Emmery,Mealing,2329.32,26/07/2016,"PS Business Parks, Inc."
843,Sayers,Haslehurst,2188.43,26/10/2016,"Level 3 Communications, Inc."
844,Leann,Owenson,3076.65,07/08/2016,Amdocs Limited
845,Redd,Rubinowitz,6079.32,21/02/2019,"Supernus Pharmaceuticals, Inc."
846,Adda,Novacek,2162.95,26/08/2018,Costamare Inc.
847,Babbette,Cumberbatch,9759.11,28/09/2018,XOMA Corporation
848,Noami,Beverstock,6394.21,09/11/2018,"Sage Therapeutics, Inc."
849,Marna,Burgett,764.05,27/11/2018,"Energizer Holdings, Inc."
850,Flem,Samart,6096.48,14/07/2017,Autohome Inc.
851,Annamaria,MacParland,1806.27,07/02/2018,"GSI Technology, Inc."
852,Mortimer,Jensen,6779.83,09/04/2018,Apollo Investment Corporation
853,Donni,Woodier,5104.74,06/12/2018,"Chimerix, Inc."
854,Osmond,Dewhurst,3846.69,21/01/2018,DDR Corp.
855,Gilemette,Shama,1736.88,07/03/2017,"Rexford Industrial Realty, Inc."
856,Christina,Nickerson,8213.4,04/04/2018,"Southern National Bancorp of Virginia, Inc."
857,Jinny,Maggs,4262.3,09/08/2018,Dynegy Inc.
858,Devlin,Kix,3055.31,20/08/2018,"NextEra Energy, Inc."
859,Sharai,Goodright,746.8,15/04/2019,"Amber Road, Inc."
860,Lutero,Fery,9196.3,18/08/2016,"Cogentix Medical, Inc."
861,Bendicty,Oakshott,9751.12,18/02/2018,Buckeye Partners L.P.
862,Lesly,Martelet,5638.41,19/06/2017,Green Dot Corporation
863,Eugenius,Clappson,4608.25,30/11/2018,Pimco High Income Fund
864,Shelly,Pettyfer,2031.17,29/10/2017,Skyline Medical Inc.
865,Mariette,Kimmerling,9794.03,06/05/2017,BB&T Corporation
866,Jessy,Casewell,6670.79,28/10/2018,"Urban Outfitters, Inc."
867,Pru,Ryles,287.61,17/04/2017,"Baldwin & Lyons, Inc."
868,Fin,Coldbreath,6426.38,26/11/2017,ImmuCell Corporation
869,Josey,Oda,673.2,09/02/2017,"Owens & Minor, Inc."
870,Jennine,MacGilmartin,336.71,21/09/2016,Invesco California Value Municipal Income Trust
871,Porty,Radke,4144.76,17/07/2016,"BlackRock, Inc."
872,Kara-lynn,Morrice,7018.33,08/05/2017,E.I. du Pont de Nemours and Company
873,Denise,Karsh,743.85,22/08/2017,Cincinnati Bell Inc
874,Jacob,Foakes,8451.25,22/03/2019,Coty Inc.
875,Shalna,Guidi,7562.76,24/08/2018,Kraton Corporation
876,Geno,Bente,490.04,07/05/2017,First Foundation Inc.
877,Sharline,Wiltshire,7006.82,26/07/2018,Voya Asia Pacific High Dividend Equity Income Fund
878,Leopold,Owen,6053.6,02/10/2018,United Therapeutics Corporation
879,Darb,Oliver,2433.98,10/05/2017,Masonite International Corporation
880,Corine,Rewcassell,8991.63,07/09/2016,Telecom Argentina Stet - France Telecom S.A.
881,Jackie,Dibley,9131.7,29/03/2018,Comerica Incorporated
882,Cherilyn,Farens,281.84,27/12/2018,China Finance Online Co. Limited
883,Britte,Ordelt,2032.63,16/02/2017,"Plug Power, Inc."
884,Kristen,Firidolfi,824.94,04/09/2016,"Vail Resorts, Inc."
885,Emerson,Alwen,1568.73,09/11/2016,BlackRock Credit Allocation Income Trust
886,Vicki,Hurles,3293.47,05/02/2019,John Hancock Premium Dividend Fund
887,Katuscha,Orthmann,443.16,19/02/2019,WPCS International Incorporated
888,Doro,Bebbington,2256.6,05/07/2017,RLJ Lodging Trust
889,Sissy,McCluney,7959.85,14/08/2016,iShares MSCI Europe Small-Cap ETF
890,Way,Toffoletto,3182.04,06/08/2017,Garmin Ltd.
891,Talbert,Pylkynyton,8504.8,21/08/2016,Materialise NV
892,Morgen,Scarr,1111.25,06/06/2017,CymaBay Therapeutics Inc.
893,Torrie,Domenico,2610.51,02/09/2016,"Teladoc, Inc."
894,Alane,Pavkovic,7143.41,23/03/2019,"USA Compression Partners, LP"
895,Riki,Hallgath,2884.69,25/07/2016,MTGE Investment Corp.
896,Harley,Haddleton,3524.93,15/04/2018,"Chunghwa Telecom Co., Ltd."
897,Archibald,Ducrow,702.27,06/07/2016,CYREN Ltd.
898,Kelli,Wixey,1250.87,16/11/2016,"Advanced Drainage Systems, Inc."
899,Milton,Davidescu,6323.54,27/08/2016,First Trust Brazil AlphaDEX Fund
900,Darcy,Tavener,8609.0,14/10/2017,"SCYNEXIS, Inc."
901,Claus,Buckthorp,7137.78,08/10/2018,Nomura Holdings Inc ADR
902,Dannye,Twist,6279.61,27/09/2017,"KAR Auction Services, Inc"
903,Rosetta,Rummer,7879.16,11/08/2017,"Vermillion, Inc."
904,Dorian,Guage,8874.89,18/06/2018,Peapack-Gladstone Financial Corporation
905,Verne,Delamere,9077.16,12/12/2018,Universal Corporation
906,Ethyl,Linebarger,118.9,09/11/2016,Tocagen Inc.
907,Merry,Doggett,8521.21,31/03/2017,Masimo Corporation
908,Andromache,Oriel,2023.71,16/08/2016,Capitol Acquisition Corp. III
909,Kippar,Stokoe,5731.88,25/11/2017,Attunity Ltd.
910,Olenka,Gaspar,193.79,01/01/2019,"MMA Capital Management, LLC"
911,Stuart,Whitley,3900.09,02/02/2017,"SI Financial Group, Inc."
912,Tamas,Pantling,5901.46,05/08/2016,Tennessee Valley Authority
913,Jdavie,Jankin,3439.31,25/12/2017,Cyanotech Corporation
914,Bernete,Rosson,7400.5,25/07/2016,"Integrated Device Technology, Inc."
915,Sol,Lishman,4105.9,16/09/2016,"Guaranty Bancshares, Inc."
916,Livy,Priest,1400.1,19/10/2017,"Legg Mason, Inc."
917,Garnet,McMenamie,2885.72,17/05/2017,"Fusion Telecommunications International, Inc."
918,Kalindi,Chater,9419.77,18/01/2018,"FairPoint Communications, Inc."
919,Sybyl,Nertney,2215.38,26/02/2017,Elbit Imaging Ltd.
920,Dalt,Canty,6588.47,28/02/2017,"Patrick Industries, Inc."
921,Gerome,Mewes,2536.17,03/03/2017,"Colony NorthStar, Inc."
922,Newton,Chalkly,3053.16,05/05/2019,"Nuveen California Municipal Value Fund, Inc."
923,Cherry,Melling,5678.18,25/06/2018,"Live Oak Bancshares, Inc."
924,Natka,Woollard,7694.03,30/09/2017,"City Office REIT, Inc."
925,Ozzy,Rupprecht,7188.23,21/10/2016,"Gardner Denver Holdings, Inc."
926,Cassius,Moulton,3150.77,09/05/2018,"Park City Group, Inc."
927,Thea,Rodgman,3236.78,28/08/2017,Lumos Networks Corp.
928,Gabby,Bosnell,1064.05,22/07/2017,North European Oil Royality Trust
929,Gerrard,Dalliwatr,9538.18,03/12/2016,Artesian Resources Corporation
930,Nanni,Cotman,6685.12,06/12/2018,Apache Corporation
931,Thibaut,Gherardesci,9203.66,02/12/2018,Orrstown Financial Services Inc
932,Fawne,Keers,4996.86,10/11/2016,Nuveen Tax-Advantaged Dividend Growth Fund
933,Stevena,Rookwell,5505.13,11/11/2016,Jupai Holdings Limited
934,Cordey,Bolus,920.59,09/12/2017,"General Communication, Inc."
935,Ingrim,Stenett,8078.44,30/07/2016,DarioHealth Corp.
936,Monti,Cobbing,9873.45,09/02/2018,"Steel Dynamics, Inc."
937,Lanae,Gall,8455.91,25/06/2016,"Northfield Bancorp, Inc."
938,Brinn,Fairfoul,6779.45,02/11/2018,Diffusion Pharmaceuticals Inc.
939,Elianora,Lissaman,2049.09,26/07/2017,Euronav NV
940,Haywood,Birdwistle,7198.13,11/01/2017,First Commonwealth Financial Corporation
941,Rurik,Traviss,3156.21,18/12/2016,"Dominion Energy, Inc."
942,Godfrey,Gytesham,8926.18,25/12/2018,Vanguard Total International Stock ETF
943,Callie,Creaney,7607.09,26/11/2018,Kingtone Wirelessinfo Solution Holding Ltd
944,Ingrid,Neale,6286.94,05/07/2017,"Proto Labs, Inc."
945,Lutero,O'Dowd,9237.36,13/11/2016,"Kindred Biosciences, Inc."
946,Gannie,Ireland,2265.13,18/05/2018,Invesco High Income Trust II
947,Thorin,Sleep,3695.28,05/01/2017,"European Equity Fund, Inc. (The)"
948,Arlan,Circuit,1058.66,19/06/2017,Vermilion Energy Inc.
949,Heath,Halms,197.68,16/03/2018,KKR & Co. L.P.
950,Bar,Critzen,8346.17,19/04/2018,CyberOptics Corporation
951,Terra,Stirton,9343.37,22/05/2018,"NiSource, Inc"
952,Vitia,Domegan,4628.75,29/07/2018,ENGlobal Corporation
953,Ursuline,Shreeve,3564.82,15/12/2016,"Gamco Investors, Inc."
954,Patrizia,Keir,7270.03,21/06/2018,Callon Petroleum Company
955,Lethia,Plowell,5413.95,08/05/2019,Icahn Enterprises L.P.
956,Shelia,Kitney,3899.19,27/04/2019,Qwest Corporation
957,Bryanty,Danell,681.92,10/12/2017,iPath US Treasury Long Bond Bull ETN
958,Corrie,Brinkley,3322.37,05/08/2018,GP Investments Acquisition Corp.
959,Lindsay,Westphal,1663.95,29/11/2017,"Second Sight Medical Products, Inc."
960,Robbyn,Rippingall,5165.06,30/01/2017,Quest Resource Holding Corporation.
961,Auria,Crowson,1724.52,31/10/2017,"Premier, Inc."
962,Amberly,Gail,9861.72,29/11/2017,"MaxPoint Interactive, Inc."
963,Novelia,Seabrocke,1655.32,05/03/2019,Digimarc Corporation
964,Zenia,Fiddyment,1852.96,25/09/2016,VanEck Vectors Generic Drugs ETF
965,Norrie,Fitton,567.49,06/04/2018,"CSW Industrials, Inc."
966,Sullivan,Mountjoy,8430.89,03/06/2016,Andina Acquisition Corp. II
967,Mercie,Chomiszewski,7758.07,08/01/2019,Wells Fargo & Company
968,Delaney,Edwick,206.38,26/11/2017,VelocityShares Daily 2x VIX Short-Term ETN
969,Jocko,Cussons,3488.46,04/06/2017,Keysight Technologies Inc.
970,Andie,Levinge,9348.0,29/05/2018,"Maxwell Technologies, Inc."
971,Winnifred,Milbourne,1467.51,18/06/2016,Liberty Interactive Corporation
972,Stormy,Caris,8908.79,14/05/2018,Canadian Natural Resources Limited
973,Aubrette,Samworth,8431.87,04/04/2019,Davis Select U.S. Equity ETF
974,Sigfried,Ickowicz,8914.88,03/10/2017,"Global Ship Lease, Inc."
975,Oby,Ferfulle,2277.49,23/03/2017,CPI Card Group Inc.
976,Belicia,Divver,6248.71,26/06/2018,"Tower International, Inc."
977,Elmira,Gerdes,493.32,28/07/2017,"MidWestOne Financial Group, Inc."
978,Bevon,Dobrowolny,3583.1,12/11/2016,"Intersections, Inc."
979,Izak,Kleinhaus,3078.9,06/04/2017,Pacific Special Acquisition Corp.
980,Marlo,McGenn,1101.18,09/05/2018,Dana Incorporated
981,Angelle,Blann,2967.47,06/03/2018,"Calithera Biosciences, Inc."
982,Ingaborg,Epp,7493.16,02/06/2017,"Natural Grocers by Vitamin Cottage, Inc."
983,Helge,Meagh,8650.94,03/03/2017,"Central Europe, Russia and Turkey Fund, Inc. (The)"
984,Shaine,Chesley,8004.72,09/08/2017,Hess Corporation
985,Izaak,Bartolomeu,1184.91,15/09/2018,"Turkish Investment Fund, Inc. (The)"
986,Mahala,Avard,3074.5,29/09/2018,Nuveen High Income December 2019 Target Term Fund
987,Ileana,Mibourne,7091.5,24/04/2017,"United Financial Bancorp, Inc. "
988,Melody,Toulamain,4074.36,06/10/2017,"Syndax Pharmaceuticals, Inc."
989,Tobe,Dunphie,2965.31,31/05/2017,WAVE Life Sciences Ltd.
990,Devin,Brunet,3499.13,23/01/2018,Nuveen Core Equity Alpha Fund
991,Tiphanie,Kits,1884.62,28/12/2016,iStar Financial Inc.
992,Hobie,Toomey,6460.93,03/02/2018,CDI Corporation
993,Pandora,Abramin,7669.07,21/09/2017,"ICU Medical, Inc."
994,Verina,Hadgraft,1090.58,11/02/2017,"Superior Energy Services, Inc."
995,Bette-ann,Vandrill,2454.78,05/07/2018,Annaly Capital Management Inc
996,Lauri,Hoyles,8484.39,04/07/2017,"Turkish Investment Fund, Inc. (The)"
997,Valentin,Guyton,5080.4,26/03/2017,"Union Bankshares, Inc."
998,Jania,Blais,5076.14,13/07/2018,"Cullen/Frost Bankers, Inc."
999,Valaria,Surmeyer,6931.79,06/03/2018,"GTT Communications, Inc."
1000,Clarance,Kingswood,4237.57,06/12/2017,Tesoro Corporation
